game,timestamp,type,anonymized,predicted_res_0
u0qDV1rRsF0,16,,he's got there too. he's easily away from [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
u0qDV1rRsF0,21,,Cengiz Ünder let's fly. It's off the crossbar.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u0qDV1rRsF0,24,soccer-ball,"Still there [PLAYER], that's [PLAYER]. Kalinić, close to his first goal in [TEAM] colors.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
u0qDV1rRsF0,34,,"[PLAYER], João Pedro sets off. He's well found.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
u0qDV1rRsF0,38,,"João Pedro, that's wonderful. Outstanding from the Brazilian.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
u0qDV1rRsF0,44,,"[TEAM] have offered nothing in the opening 27 minutes a moment of magic from their talisman has broken a deadlock in fine style [PLAYER]'s ball in, is there an instant response? There is.","A cross by [PLAYER] ([TEAM]) from the side of the pitch flies into the box, but he can't get to it. The ball goes out of play and [TEAM] will have a goal kick."
u0qDV1rRsF0,67,soccer-ball,[PLAYER] with his first [TEAM] goal. A massive mistake from [PLAYER]. [TEAM]'s lead is so short-lived.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
u0qDV1rRsF0,77,,"The tension looked like it had gone. Until Kalinić was presented with an absolute gift to get off the mark. Mkhitaryan, Ünder, Mkhitaryan again. Still [PLAYER], Kalinić has his second. [TEAM] have turned things around.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u0qDV1rRsF0,98,,"Yet another assist for [PLAYER], and Kalinić with only his second start in the league for [TEAM], he's just having chance after chance put on a plate.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but he can't get any space to shoot and his effort is blocked by one of the defenders."
u0qDV1rRsF0,114,,"Now Cengiz Ünder, tees ball in, [PLAYER] with a chance. [TEAM] once again strike the woodwork.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u0qDV1rRsF0,127,,now [PLAYER]. [TEAM] make it three-one.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
u0qDV1rRsF0,133,,[PLAYER] fires past [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
u0qDV1rRsF0,137,soccer-ball,"A goal seemingly out of nowhere. He found the net in Belgium, three days on [PLAYER] scores in Serie A too.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
u0qDV1rRsF0,148,,"Simple stuff from [TEAM] mightly effective, [PLAYER], Kalinić, and [PLAYER] [PLAYER] has got [PLAYER] ahead of him. Still [PLAYER], he can hit it, and he does. [TEAM] right back in it.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
u0qDV1rRsF0,163,,"[PLAYER] with the impact. [PLAYER] wanted it through the middle, Pereiro just watched the [TEAM] defenders back off him.","[PLAYER] ([TEAM]) attempts to find one of his teammates inside the box with a promising pass, but the opposition's defence intercepts his effort."
u0qDV1rRsF0,176,,[PLAYER] with the freekick. It's gone all the way in.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play. [TEAM] are awarded a corner kick."
u0qDV1rRsF0,179,,I'm not sure if anyone got in touch. [PLAYER] is claiming it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u0qDV1rRsF0,184,,[TEAM] once again having scored so quickly concede almost straight afterwards. [PLAYER] is known for his freekick prowess.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
u0qDV1rRsF0,196,,"Not sure if [PLAYER] got a touch to it. [PLAYER]'s delivery, is that a handball off [PLAYER]?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
u0qDV1rRsF0,204,,Marco Di Bello is going across to have a look.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
u0qDV1rRsF0,212,,Penalty to [TEAM]. João Pedro steps up.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
u0qDV1rRsF0,217,,"it's saved by Pau López, João Pedro applies the finish.",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy view of the whole situation and thus decides to show him a yellow card.
u0qDV1rRsF0,222,soccer-ball,Unfortunate for [TEAM]'s goalkeeper. João Pedro able to finish from the rebound. [TEAM] make it back to back league victories in which they scored four goals.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
u5t3iIOXpsU,0,,"Hello, good afternoon and welcome to the [STADIUM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
u5t3iIOXpsU,3,,"We're getting ready for live-action, round 12 of the Serie A season, [TEAM] against [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
u5t3iIOXpsU,11,,"This is [PLAYER] now, looking for the options, not a lot of space but [PLAYER] works it through.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
u5t3iIOXpsU,18,soccer-ball,"Oh, yes, oh, what a goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,21,,"[TEAM] ripped [TEAM] open and that is Champions League quality football, good enough to take them up into the top four.",Goal! [PLAYER] ([TEAM]) is first to react to a rebound inside the box and scores with a close-range shot. The score is 1:0.
u5t3iIOXpsU,31,soccer-ball,His first goal for the club and what a teamwork interchange.,It's in the back of the net! [PLAYER] finds [PLAYER] ([TEAM]) unmarked inside the box and he makes no mistake from close range. 2:0.
u5t3iIOXpsU,37,corner,"[PLAYER] gets the assist and it flies into the top corner, [TEAM] one, [TEAM] nil.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,48,,"[PLAYER], [PLAYER] has a pinch.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
u5t3iIOXpsU,52,,He's trying to push his way through.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
u5t3iIOXpsU,54,,"[PLAYER], takes the shot.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
u5t3iIOXpsU,56,,[?] has [PLAYER] and [TEAM] rampant here.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,62,,"They started the first 10 minutes with a fantastic, furious tempo.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
u5t3iIOXpsU,69,soccer-ball,"And it comes, free header, it's gone in, and there is the second goal.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
u5t3iIOXpsU,75,,"[PLAYER] doubles [TEAM]'s lead, unmarked to the back post.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
u5t3iIOXpsU,88,,"[PLAYER], again with the energy, [PLAYER] to his left.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
u5t3iIOXpsU,91,,He works it out.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
u5t3iIOXpsU,93,,Is it going to be another distance special?,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
u5t3iIOXpsU,95,,"Solid save, Drągowski, but it's in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,98,,"[PLAYER], who refuses to celebrate against his former side caps a brilliant first-half performance by [TEAM].",[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] have a free kick from a promising position.
u5t3iIOXpsU,109,soccer-ball,"Their third goal, his fourth of the season against his parent club.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
u5t3iIOXpsU,117,,"It is [TEAM] three, [TEAM] nil.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
u5t3iIOXpsU,120,,They have been absolutely battered.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
u5t3iIOXpsU,123,,"[PLAYER], [PLAYER], dispossessed.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
u5t3iIOXpsU,126,,"Now, the counter's on, [PLAYER] has to give it, through to [PLAYER].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
u5t3iIOXpsU,132,,"This has to finish the match, in off the post, fantastic finish.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,137,,[TEAM] have their fourth.,"It's time for a substitution, [PLAYER] ([TEAM]) is on the pitch. [PLAYER] ([TEAM]) is replaced by [PLAYER]."
u5t3iIOXpsU,142,,The smallest of errors in the midfield and [TEAM] charge up the other end.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
u5t3iIOXpsU,152,soccer-ball,[PLAYER] claims his sixth goal of the season.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
u5t3iIOXpsU,160,,"On that occasion, [PLAYER] unable to find a teammate but the touch on [PLAYER].",[REFEREE] blows his whistle as [PLAYER] ([TEAM]) used excessive force in the tackle. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
u5t3iIOXpsU,165,,"[PLAYER] will have another go, and maybe the best of the five goes to the [TEAM] captain.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball."
u5t3iIOXpsU,176,,"What a roar greets, [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
u5t3iIOXpsU,184,,"Now they added a light, [PLAYER], [PLAYER], well played.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but he can't find him as the defence intercepts his effort. [TEAM] will have a chance to score from a corner kick."
u5t3iIOXpsU,189,,"There's the shot, and they do have one go back.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,193,soccer-ball,"Vlahović with his first goal for [TEAM], maybe just a consolation for the teenager.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
u5t3iIOXpsU,202,,"Nice shape, oh, just a glimpse of the head from [PLAYER] kept [PLAYER] out.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
u5t3iIOXpsU,208,,"This is Vlahović, for his second.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
u5t3iIOXpsU,212,,Another fine finish from the Serbian.,"[PLAYER] ([TEAM]) tries to find [PLAYER], but he sends a poor pass which is easily intercepted by one of the opposition players."
u5t3iIOXpsU,218,soccer-ball,Another consolation goal here in the 87th minute.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
u5t3iIOXpsU,224,whistle,"The final whistle goes, it finishes here [TEAM] 5, [TEAM] 2.",[PLAYER] ([TEAM]) takes the corner but fails to find any teammates inside the box as an opposition player makes a brilliant clearance.
u5t3iIOXpsU,230,,A magnificent display from the Sardinians.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
uSINJTCs0Sc,0,,"[COACH], on his 68th birthday takes over at [TEAM] against the club he supported as a boy, his beloved [TEAM] who he coached last season.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
uSINJTCs0Sc,21,,In again from [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
uSINJTCs0Sc,24,,Heat up for the shot that flashes just wide.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uSINJTCs0Sc,27,,It took a deflection as well.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
uSINJTCs0Sc,30,,"That was one heck of shot, wasn't it? Threw a lot of players as well.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
uSINJTCs0Sc,34,,The keeper very difficult to see.,The game restarts for the second half.
uSINJTCs0Sc,47,,"He's kept his run going, [PLAYER] and he wants it played. [PLAYER] wins it to [PLAYER] who is so close to making contact.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
uSINJTCs0Sc,55,,He just needs a touch. Gets anything on that ball.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
uSINJTCs0Sc,58,,"That is past keeper López, no doubt.",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
uSINJTCs0Sc,61,,Really good move from [TEAM].,The game restarts for the second half.
uSINJTCs0Sc,73,,Now [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uSINJTCs0Sc,74,,[TEAM] a little short at the back here if he gets the pass right.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
uSINJTCs0Sc,78,soccer-ball,"Goalkeeper comes, [PLAYER] and Kalinić couldn't get that.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uSINJTCs0Sc,81,,He didn't get the pass right.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
uSINJTCs0Sc,83,,It was such an easy pass as well from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
uSINJTCs0Sc,86,,He did well to get it onto his left foot. He just needed to roll it.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
uSINJTCs0Sc,106,,Half away and it's hit with such force but flew just over from [PLAYER].,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
uSINJTCs0Sc,115,,"That is some strike. My goodness. As it comes back out at [PLAYER], just hits it. Couldn't quite keep it down.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
uSINJTCs0Sc,129,,There's Džeko Now [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
uSINJTCs0Sc,143,,Might open up for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uSINJTCs0Sc,146,,As closest as [TEAM] have come and it took a deflection on the way through.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
uSINJTCs0Sc,152,soccer-ball,"[PLAYER] has always come alive once he gets closer to the goal, gets it out of his feet.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
uSINJTCs0Sc,157,soccer-ball,"It was a deflection. Actually, I think it was going even wider but the deflection took it closest towards the goal.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
uSINJTCs0Sc,162,,It was [PLAYER] closing it down.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
uSINJTCs0Sc,173,,[PLAYER]'s done well.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is off of the pitch and it's a goal kick for [TEAM].
uSINJTCs0Sc,175,,Now [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
uSINJTCs0Sc,182,,It's [TEAM] free kick and it's a red card.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
uSINJTCs0Sc,186,,Maresca shows a second yellow and [PLAYER] is off.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
uSINJTCs0Sc,196,,"Hoping for a home win here, of course.",The game restarts for the second half.
uSINJTCs0Sc,201,,[PLAYER] for [PLAYER].,The game is interrupted as [PLAYER] ([TEAM]) is booked for a foul.
uSINJTCs0Sc,203,soccer-ball,"Support was there from [PLAYER], but [PLAYER] went for goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uSINJTCs0Sc,207,,Pau López with the save.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
uSINJTCs0Sc,209,,"They are just getting a whisker closer here, [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
uSINJTCs0Sc,214,,[PLAYER] was to his right. Was he the better option?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
uSINJTCs0Sc,217,,He did hit the target. He made the keeper make a save.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
uSINJTCs0Sc,222,soccer-ball,"[COACH]'s birthday game against the team he loves the team he's twice coached, finishes goalless.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
uS_nE1tCJKk,0,,Welcome to the Allainz Stadium in Turin for [TEAM] against [TEAM].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
uS_nE1tCJKk,5,,"Good evening from Jim Proudfoot, the former England and Torino [PLAYER]fen[PLAYER]r.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
uS_nE1tCJKk,8,,Tony Dorigo is alongsi[PLAYER] me as [TEAM] aim to move 11 points clear at the top of the Serie A table.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
uS_nE1tCJKk,28,,[PLAYER]'s ball in. [PLAYER] holding it up.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,30,,It's [PLAYER] off the post. What a chance.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,35,,[TEAM]'s best move of the game.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
uS_nE1tCJKk,38,,[PLAYER] setting up [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but overhits the ball and sends it well wide of the left post."
uS_nE1tCJKk,40,,How they wish it had been the other way round.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
uS_nE1tCJKk,48,,"Foray forward, easily read by [PLAYER] who's then able to go some 40, 50 yards up field himself.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
uS_nE1tCJKk,55,soccer-ball,"[PLAYER] again, away from [PLAYER]. [PLAYER] missed it, then claims he was brought down and it will be a goal kick.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,64,,"Well, another fantastic chance.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
uS_nE1tCJKk,66,,A couple of chances [PLAYER] at the near.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
uS_nE1tCJKk,74,,[PLAYER] trying to provi[PLAYER] him with something here.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
uS_nE1tCJKk,77,corner,It's [PLAYER] with the effort and a couple of crucial [PLAYER]flections steer it away for a corner.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
uS_nE1tCJKk,86,corner,[TEAM]'s third corner. [PLAYER] making the near post run.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
uS_nE1tCJKk,88,,Excellent save from [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The referee and one of his assistants signal for a corner kick to [TEAM].
uS_nE1tCJKk,92,soccer-ball,"Really good stop from the goalkeeper, and then [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
uS_nE1tCJKk,102,,So far so good as far as [TEAM] are concerned.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
uS_nE1tCJKk,110,,"Two inter players combine, and then [PLAYER] was put into trouble and here's a chance [PLAYER] setting it up and [PLAYER] hasn't been able to take it.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
uS_nE1tCJKk,135,,[PLAYER] put un[PLAYER]r pressure.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,137,,Almost turned the wrong way. Could be a fatal error yet.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,139,,"[PLAYER], the sliding challenge was a clean one, but [PLAYER], [PLAYER], what a chance for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,165,,Great ball for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,169,,It's business as usual in Turin.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net.
uS_nE1tCJKk,175,,[TEAM] take the lead and take potentially another huge step towards yet another Scu[PLAYER]tto.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
uS_nE1tCJKk,183,,It might only be [PLAYER]cember.,Goal! [PLAYER] ([TEAM]) finds himself one-on-one with the goalkeeper and coolly slots the ball into the back of the net. 2:0.
uS_nE1tCJKk,185,,They're running away with it.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to steer the ball into the back of the net. 1:0.
uS_nE1tCJKk,189,,"You have to concentrate every single minute against this [TEAM] si[PLAYER], but what about that ball?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
uS_nE1tCJKk,194,,"Of course, when you have got [PLAYER] at the far post every fullback is going to be vulnerable.","[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
uS_nE1tCJKk,199,,"The Croat well gets in front of [PLAYER] strength, power.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
uS_nE1tCJKk,204,,"Of course, when he connects with that ball, there's only one place it's ending up.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows for a foul.
uS_nE1tCJKk,207,,It's a brilliant cross and a great finish.,[PLAYER] ([TEAM]) is moving okay again after that injury scare.
uS_nE1tCJKk,223,,Max [COACH] has seen enough.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
uS_nE1tCJKk,225,,All eyes on the referee and he's signaled the end of the game.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
uS_nE1tCJKk,229,,"Another win, another title rival out of the picture.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but overruns the ball and sends a poor shot well wide of the right post."
ujfIgxozu0A,0,,Good evening and welcome to Olympic Stadium here in Rome.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
ujfIgxozu0A,3,,Round 27 of the season comes to a close.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
ujfIgxozu0A,7,,[TEAM] against [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
ujfIgxozu0A,9,,"Emotional moment, of course, for [COACH] to be back here with [TEAM].",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
ujfIgxozu0A,15,,"Fabio Maresca gets us underway as [TEAM] get us going, playing from left to right.",[COACH] has decided to make a substitution during the half-time break. [PLAYER] ([TEAM]) comes on the pitch for [PLAYER].
ujfIgxozu0A,24,corner,Corner duties this evening coming over to the right hand side.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
ujfIgxozu0A,27,,Crosses it into the near post.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
ujfIgxozu0A,30,,Just flicked away.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
ujfIgxozu0A,31,,[PLAYER] Shaarawy.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
ujfIgxozu0A,33,,"Oh, stunning strike, [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
ujfIgxozu0A,42,,That's one of them dropping out to the edge of the area.,Goal - 3:0! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from inside the box.
ujfIgxozu0A,46,,"Had a lookup, then the curler.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
ujfIgxozu0A,49,,"[PLAYER], no chance with that.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
ujfIgxozu0A,56,soccer-ball,"Has a look up, plays it out to the edge of the penalty area like a cross the face of goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
