game,timestamp,type,anonymized,predicted_res_0
k0_KWvgamj0,212,,"This time, [PLAYER] the provider.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
k0_KWvgamj0,218,,"A smart finish from the Argentine, Joaquín [PLAYER].","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
k0_KWvgamj0,228,,"It finishes [TEAM] nil, [TEAM] two.","[PLAYER] ([TEAM]) requires medical treatment, so the referee stops play and signals for the physio to come onto the pitch."
l6ZMXtwVP0U,1,,Welcome to you from San Siro in [TEAM].,The players are back out on the pitch following the half-time break and the second half is about to start.
l6ZMXtwVP0U,4,,It is a Lombardy derby for us this Sunday afternoon from Serie A.,The referee blows his whistle to signal the start of the second half.
l6ZMXtwVP0U,10,,[TEAM] against near neighbors [TEAM].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
l6ZMXtwVP0U,13,,Signori Doveri gets us under way.,The referee blows his whistle to signal the start of the second half.
l6ZMXtwVP0U,18,,Here's [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
l6ZMXtwVP0U,22,,[PLAYER] made a good run. So too [PLAYER].,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
l6ZMXtwVP0U,29,,"On the turn, electric finish.",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decided to show him a yellow card.
l6ZMXtwVP0U,37,,In towards [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
l6ZMXtwVP0U,39,,Falls kindly.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,42,,How haven't they equalized?,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence manages to clear the ball to safety. The ball is out of play. [TEAM] will have a chance to score from a corner."
l6ZMXtwVP0U,43,soccer-ball,[PLAYER] dragging it back across goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from the edge of the box, but the opposition's defence is alert and intercepts the effort. The ball goes out of play and [TEAM] have been awarded a corner kick."
l6ZMXtwVP0U,58,,[PLAYER]. Little bit better this from [TEAM].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
l6ZMXtwVP0U,67,,Bonavantura again the target.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,69,,Off the post and [PLAYER] couldn't turn it home.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
l6ZMXtwVP0U,74,,Great recovery challenge from [PLAYER] in the end.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
l6ZMXtwVP0U,79,,[PLAYER] had to make sure he got there.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman raises his flag.
l6ZMXtwVP0U,85,,Can he find a way through?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,86,,Not there. Good defending this time by [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
l6ZMXtwVP0U,90,,That's three or four times now [PLAYER] just trying to do too much on his own.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
l6ZMXtwVP0U,94,,[PLAYER]. [PLAYER] running with him.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
l6ZMXtwVP0U,97,,"Here's [PLAYER], again, against [TEAM]. No.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
l6ZMXtwVP0U,103,,Again you feel they really should have scored.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
l6ZMXtwVP0U,107,,[TEAM] squandering chances here.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the whole situation.
l6ZMXtwVP0U,123,,Drilled in by Masciello for Duvan [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,126,,Great turn. Saved by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,137,,Chance now for [PLAYER]. Now [PLAYER] in towards [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,145,,[?] comes alive and they have their equalizer.,[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and produces a first-time shot that goes just wide of the left post.
l6ZMXtwVP0U,161,,"Nice trick, though, from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,164,soccer-ball,[PLAYER] got there and this time he has his goal.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
l6ZMXtwVP0U,178,,This would put it to bed. [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,181,,Outside of the post and he's furious with himself.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
l6ZMXtwVP0U,185,,That's a great run again. It really is.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] will have a chance to score from a corner kick."
l6ZMXtwVP0U,187,,I didn't think he was getting there. He goes across [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] are awarded a corner kick."
l6ZMXtwVP0U,195,corner,"Here comes the corner. [PLAYER] didn't get there and it bounced off [PLAYER], and it's [PLAYER] again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,203,,Now de Roon.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
l6ZMXtwVP0U,207,,Good delivery again. Falls to [PLAYER] again.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
l6ZMXtwVP0U,210,,[PLAYER] save and [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] will have a chance to score from a corner kick."
l6ZMXtwVP0U,215,,They have their equalizer.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
l6ZMXtwVP0U,226,,There's the end of a crazy late afternoon game at San Siro.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
lOopeSot1dw,0,,The final game of round 31 in Seria A.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
lOopeSot1dw,4,,It is [TEAM] against [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
lOopeSot1dw,8,,We're underway here at the Dall'Ara.,"The referee blows his whistle, [PLAYER] ([TEAM]) is penalised for a foul. A free kick is awarded to [TEAM]."
lOopeSot1dw,10,,It is [TEAM] kicking us off going from left to right.,The referee blows his whistle to signal the start of the second half.
lOopeSot1dw,16,,Džemaili as the pitch open in front of him decides to pass quickly.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
lOopeSot1dw,20,,[PLAYER] now back inside.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
lOopeSot1dw,23,,Back to the Swiss.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
lOopeSot1dw,25,,Through to [PLAYER]. [PLAYER] this time.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,31,,"Well, he couldn't miss from a yard, you fairly couldn't miss that one either.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] will have a chance to score from a corner kick."
lOopeSot1dw,46,soccer-ball,"The ball over the top of the flank now, [PLAYER] bearing down on goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,49,,[PLAYER] on the back post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,50,,It's all [PLAYER] and then it's all [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,56,,Another chance is rather wasted there by [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
lOopeSot1dw,67,,"As we go into the 45th minute, not a lot of chances, not that we expected masses between two teams at the bottom of the table, though.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
lOopeSot1dw,76,,"Now, [PLAYER] on the ball and he's got [PLAYER] a little isolated.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
lOopeSot1dw,79,,[PLAYER] comes back inside.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,81,soccer-ball,"Again, [PLAYER] needed to keep the scores level.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,96,,It is [TEAM] who get us back underway.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
lOopeSot1dw,106,,"Nice shape on it too, but some players have gone ahead of him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,109,,[COACH]oussé driving through. It could anywhere.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
lOopeSot1dw,112,,"It goes to [PLAYER], who is on-side who has been the protagonist in defense and at the opportunity there, in attack.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
lOopeSot1dw,123,,"[PLAYER], a nice idea.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,126,,[PLAYER] again with the feet.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,127,penalty,A penalty kick is awarded.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,134,,"[PLAYER], three penalties from three attempts this season to get them out of the relegation.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation and blows his whistle.
lOopeSot1dw,141,soccer-ball,He has put it into the back of the net. It's a vital goal here for [TEAM].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] will have a chance to score from a corner kick."
lOopeSot1dw,149,,"He does not miss from the penalty spot, [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place to get on the end of a perfect pass from [PLAYER] and he slotted the ball into the right side of the goal. The score is 0:1.
lOopeSot1dw,160,,"[PLAYER] getting back inside, he's with [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,162,,Still [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,163,,He goes down again and it's another penalty.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,166,,"Just moments, seconds after the first was converted.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
lOopeSot1dw,173,,"Now, we're going to see [PLAYER] precision once more.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
lOopeSot1dw,177,,He does two in a few minutes and [TEAM] are now certain to take the three points.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,186,,"Penalty, [PLAYER] in the 65th.","[PLAYER] ([TEAM]) sends a cross into the box, but he fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
lOopeSot1dw,189,,"Penalty, [PLAYER] in the 68th.","[PLAYER] ([TEAM]) dinks a cross into the box, but the opposition's defence intercepts the ball. The ball goes out of play and [TEAM] have been awarded a corner kick."
lOopeSot1dw,191,,"[TEAM] two, [TEAM] nil.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
lOopeSot1dw,194,,"Point total as well, sum points.","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
lOopeSot1dw,197,,This is [PLAYER] with number three.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,199,corner,He does find it into the bottom corner.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,202,soccer-ball,[TEAM] round off the evening with a third goal and [PLAYER] celebrates his first of the season.,"[PLAYER] ([TEAM]) sends a cross into the penalty area, but the opposition's defence averts the threat. The ball goes out of play and [TEAM] have been awarded a corner kick."
lOopeSot1dw,213,,A tired ragged [TEAM] defense.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lOopeSot1dw,217,soccer-ball,His first goal for the club.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
lOopeSot1dw,229,whistle,"The final whistle goes here. It finishes [TEAM] three, [TEAM] nil.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
lr2Ns-YiJVg,0,,Welcome to this enticing encounter between [TEAM] and [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
lr2Ns-YiJVg,6,,"Live from the [STADIUM] in Naples in the Fuorigrotta neighborhood, practically overlooking the Bay of Naples.",[PLAYER] ([TEAM]) fails to find a teammate across the pitch with a long ball. The ball is off of the pitch and it will be a goal kick. [TEAM] will have an opportunity to score.
lr2Ns-YiJVg,15,,"Away we go with [TEAM] in their home colors, from left to right.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
lr2Ns-YiJVg,25,,"Oh, that's a good ball.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,26,,[PLAYER] here can lay it square and it's in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,30,soccer-ball,It's a lovely goal.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,32,,[PLAYER] flicked it in but the pass into [PLAYER] was absolutely perfect inside the fullback.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
lr2Ns-YiJVg,39,,"He rolled it into [PLAYER], who's been very, very lively in this game.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
lr2Ns-YiJVg,47,,"[PLAYER] Roon, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,51,,Given away very callously by [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
lr2Ns-YiJVg,57,,"[PLAYER] into [PLAYER] forward it goes, lovely move this.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,60,,[PLAYER] off after it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,62,,Good save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,65,,Good save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
lr2Ns-YiJVg,66,soccer-ball,What a fantastic goal that would have been.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end. The ball goes out of play and [TEAM] will have a goal kick."
lr2Ns-YiJVg,70,soccer-ball,"He actually starts the move, continues his run, but just couldn't quite get it past the goalkeeper, who came out very, very quickly, and made an excellent stop.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
lr2Ns-YiJVg,85,,Here's [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,88,,[PLAYER] rolling it to [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,93,,[PLAYER] got the shot away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,94,,[PLAYER] with a save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,96,,[PLAYER] again.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,98,,Suddenly bursting into life and [PLAYER] there again as [PLAYER] put the cross in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,104,soccer-ball,It was headed goalless by [PLAYER] and saved by [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
lr2Ns-YiJVg,111,,Away we go with [TEAM] from left to right in the second half in the white.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
lr2Ns-YiJVg,118,,"Oh, that's a lovely ball by [PLAYER] and he's away.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,122,,It's a little dinked finish.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,123,,"Oh, no did it cross the line from [PLAYER]?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,126,,I think [PLAYER] has prevented it crossing the line.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
lr2Ns-YiJVg,130,soccer-ball,"The referee, Danielo Osato, says that is no goal.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to find any of his teammates as his effort from inside the box goes well over the bar."
lr2Ns-YiJVg,137,,"[PLAYER] almost trod on the ball, hits another dipping shot, and [PLAYER] with a follow-up.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
lr2Ns-YiJVg,144,,Now [PLAYER].,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,145,,It's a good strike.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,146,,It's just wide.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,149,,The first shot was saved by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
lr2Ns-YiJVg,151,,"It was dipping, from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
lr2Ns-YiJVg,154,,[PLAYER] in behind.,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,156,,"[PLAYER], that's in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,160,soccer-ball,[PLAYER] scores against his former club.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
lr2Ns-YiJVg,163,,[TEAM] have leveled it up.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is out of play. [TEAM] win a corner kick."
lr2Ns-YiJVg,166,,[TEAM] now rue all those missed opportunities.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the effort. The referee points to the corner flag and [TEAM] will take a corner."
lr2Ns-YiJVg,176,,"[PLAYER] got the shot away, left-footed.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,178,,"Saved by [PLAYER] and the follow-up wide, from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,189,,Helped on by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,193,,[PLAYER] in the middle.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,194,,Here's [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,195,,"[PLAYER], wide.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
lr2Ns-YiJVg,206,,"[PLAYER], here's danger.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
lr2Ns-YiJVg,208,,"[PLAYER], can he finish?",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
lr2Ns-YiJVg,211,soccer-ball,"No, but he can set up the winning goal for [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
lr2Ns-YiJVg,214,,[TEAM] are in front.,Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he slams the ball into the back of the net. 1:0.
lr2Ns-YiJVg,216,,"[PLAYER] fires them in front, and with 10 minutes to go, it could be the one that wins the game.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 1:0.
lr2Ns-YiJVg,223,whistle,"The referee blows his whistle, and it is a famous victory for [TEAM] and only a second home defeat of the season for [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
mQIaPiNzNvk,0,,"Hello and welcome to the Olympic Stadium in Rome where [TEAM] are hoping to claim their first victory of the season against the visitors, [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
mQIaPiNzNvk,17,soccer-ball,"[PLAYER], and that's in the back of the net.","The referee blows his whistle, [PLAYER] ([TEAM]) is given a yellow card."
mQIaPiNzNvk,20,corner,[PLAYER] with a header straight from the corner flag.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defending team. The ball is out of play. [TEAM] will have a chance to score from a corner."
mQIaPiNzNvk,26,,[TEAM] have the lead.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
mQIaPiNzNvk,29,,Some slack marking from [TEAM].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap the ball into the back of the net and make it 0:1.
mQIaPiNzNvk,39,,That's a good touch from [PLAYER] into the [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
mQIaPiNzNvk,43,,"[PLAYER] cuts inside, it's taken a nasty deflection and it's there. In the end, [PLAYER] tapping it in but it's been ruled offside.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,56,,"Well, it took a nasty deflection beyond the [PLAYER] that hit the post and then it bounced back off the keeper.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
mQIaPiNzNvk,67,,"Certainly, [PLAYER] was offside.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,78,,"[PLAYER], prefers not to whip in the cross.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,84,,"Here he is again, [PLAYER].",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
mQIaPiNzNvk,86,,"This time it's a great delivery, and it's 2-0 [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
