game,timestamp,type,anonymized,predicted_res_0
WN8IxjWFvW4,109,,That's Hernández.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,111,,What a save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,112,,[PLAYER] back to atone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,122,,That's really fired up the home fans.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,126,,"[PLAYER] went into no man's land, Hernández got his head up.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
WN8IxjWFvW4,131,soccer-ball,That was destined for the back of the net.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WN8IxjWFvW4,135,soccer-ball,Good ball forward. This is [PLAYER] Leão and it loops into the back of the net.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
WN8IxjWFvW4,141,,"Not the cleanest of strikes but inside a minute of the second half, [PLAYER] Leão gives [TEAM] the lead.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
WN8IxjWFvW4,152,,"Disappointment for [PLAYER], really flummoxed and bemused by the flight of the ball.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] manage to earn a corner."
WN8IxjWFvW4,166,,[PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
WN8IxjWFvW4,168,,Space for Faragò.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,170,,That's Hernández.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,172,,João Pedro was all set to apply the finish.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
WN8IxjWFvW4,175,,"Put in by [PLAYER], this is [PLAYER], [PLAYER], [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,184,,Why not?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,186,,Good technique from the Argentine.,"[PLAYER] ([TEAM]) sends over a cross, but he can't find any of his teammates as the opposition's defence averts the threat. The ball goes out of play and [TEAM] will have a goal kick."
WN8IxjWFvW4,197,,[PLAYER] couldn't win the flick-on.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
WN8IxjWFvW4,199,,This is [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,200,,"[PLAYER], there it is.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM]."
WN8IxjWFvW4,204,,"On the first start of his second spell, [PLAYER] once again the difference-maker.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to it in time."
WN8IxjWFvW4,211,,"38 years and 100 days old, the Swede absolutely timeless.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
WN8IxjWFvW4,220,,An injection of inspiration from [PLAYER] for [TEAM] mid-season.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
WN8IxjWFvW4,225,soccer-ball,He scores on his first start of his second spell.,"[PLAYER] ([TEAM]) requires medical treatment, so the referee stops play and signals for the physio to come onto the pitch."
WN8IxjWFvW4,228,,[PLAYER] Leão broke the deadlock inside a minute of the second period.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WN8IxjWFvW4,231,,Another clean sheet for [PLAYER] and [PLAYER].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WZv2dRXLpug,0,,"It's the 150th [PLAYER]rby della Capitale in Serie A tonight, the 152nd in the top-flight.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
WZv2dRXLpug,10,,"A match that sends tingles down the spines of the citizens of Rome, a match for the rest of the world to devour and savor.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
WZv2dRXLpug,20,,"It's partisan, it's passionate, it is uniquely Rome.",The referee blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick from a promising position.
WZv2dRXLpug,29,,[TEAM] threatening here.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,31,,"[PLAYER]'s in, he's around [PLAYER] and opens the scoring in 12 minutes.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
WZv2dRXLpug,44,,[PLAYER]rby delight for [TEAM] and [PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
WZv2dRXLpug,51,,No Manolas for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, controls the ball and unleashes a low shot towards the middle of the net, but [PLAYER] is alert and denies him."
WZv2dRXLpug,52,,No pace at the back.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
WZv2dRXLpug,55,,[PLAYER] can't run.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
WZv2dRXLpug,59,,13 minutes play and for 13 seconds the crowd are now marking the first anniversary of the sudden death of Davide Astori.,[PLAYER] ([TEAM]) is moving okay again after that injury scare.
WZv2dRXLpug,68,,"He did have a loan spell at [TEAM], four-five years ago.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
WZv2dRXLpug,71,,He wore the number 13 shirt.,"[COACH] is forced to make a change. [PLAYER] is unable to continue due to injury, [PLAYER] ([TEAM]) comes on."
WZv2dRXLpug,75,,"This weekend, fans across Italy remember him.",[COACH] decides to make a substitution. [PLAYER] will be replaced by [PLAYER] ([TEAM]).
WZv2dRXLpug,84,,"[PLAYER] being pulled, withstands the pressure.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
WZv2dRXLpug,87,,Džeko now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,88,,It's Džeko and [PLAYER] one-handed away.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,93,,We'll begin.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
WZv2dRXLpug,100,,Here comes [PLAYER] now for [TEAM].,The game restarts for the second half.
WZv2dRXLpug,102,,What a hit.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,103,,"Oh, what a hit that was too.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,107,,Super save from [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,110,,He must put a bit of dip and swerve on this.,[PLAYER] ([TEAM]) is moving okay again after that injury scare.
WZv2dRXLpug,112,,He cuts across the ball.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play and [TEAM] are awarded a corner kick."
WZv2dRXLpug,114,,"When he first hit it, it looked like it was going to go sailing over.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play and [TEAM] will have a goal kick."
WZv2dRXLpug,119,,[PLAYER] near post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,120,,Džeko deeper.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,121,,Džeko it is and there it is.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
WZv2dRXLpug,123,,"No, it's not.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
WZv2dRXLpug,124,,"Goodness me, two of them.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,128,,Who got the final touch here?,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition manages to cut it out."
WZv2dRXLpug,130,,[PLAYER]'s in there.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with it easily and the ball goes out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,131,,He comes away from the danger area.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play and [TEAM] manage to earn a corner."
WZv2dRXLpug,137,,Now [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play and [TEAM] decide to take a throw-in."
WZv2dRXLpug,141,,[PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WZv2dRXLpug,143,,"That's just one that says, ""Go on, my son, go and attack it."" [PLAYER] goes for it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,148,,The referee points for the penalty.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WZv2dRXLpug,157,,"He catches his heels, that's a penalty.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
WZv2dRXLpug,161,,[PLAYER].,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
WZv2dRXLpug,163,,"[TEAM]'s star, [TEAM]'s hero, [TEAM]'s talisman, against [PLAYER] and it's 2-0.","[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders reacts superbly to get it clear."
WZv2dRXLpug,176,soccer-ball,A goal that divides a city but a goal that unites a club and it's supporters.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is out of play and [TEAM] manage to earn a throw-in."
WZv2dRXLpug,184,,[PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WZv2dRXLpug,194,soccer-ball,"Milinković-Savić, lovely setup and the best goal of the match is saved for last, [PLAYER].","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him with a superb save."
WZv2dRXLpug,202,,It's good combination from [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
WZv2dRXLpug,206,,"[PLAYER], the substitute with the finish. I think [PLAYER] probably should save it.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
WZv2dRXLpug,215,,"It's [PLAYER]. Oh, he's gone.",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
WZv2dRXLpug,217,y-card,[PLAYER]'s got a yellow card.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
WZv2dRXLpug,218,,That's his second in the space of a minute.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
WZv2dRXLpug,220,,Off he goes.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
WZv2dRXLpug,225,whistle,That's full-time.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
WZv2dRXLpug,227,,"The referee brings the derby to a close and for [TEAM], revenge has never tasted sweeter.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and averts the threat."
Xf1wOo-Jy4g,0,,The Stadio Grande [TEAM] is the venue for this round 12 Serie A match with [TEAM] hosting [TEAM].,"[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders makes a good clearance."
Xf1wOo-Jy4g,6,,I'm Marco Palmieri.,The players are back out on the pitch following the half-time break and the second half is about to start.
Xf1wOo-Jy4g,7,,Thanks a lot for your company this afternoon to witness a [TEAM] side growing in confidence.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks the ball. The ball is out of play and [TEAM] manage to earn a corner."
Xf1wOo-Jy4g,12,,Unbeaten in six matches and slight favorites against the newly promoted [TEAM] side.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Xf1wOo-Jy4g,18,,We're away at the Grande Olimpico.,The referee blows his whistle to signal the start of the second half.
Xf1wOo-Jy4g,21,,[TEAM] versus [TEAM].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].
Xf1wOo-Jy4g,23,,Barillá unsuccessful in his attempt to win the aerial challenge.,The game restarts for the second half.
Xf1wOo-Jy4g,27,,"[PLAYER] surprisingly loses the foot race, but he's still there.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,31,corner,[PLAYER] tucks it in at the near corner.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,36,,It's one-nil to [TEAM].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked.
Xf1wOo-Jy4g,39,,They've silenced the Olimpico.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
Xf1wOo-Jy4g,40,soccer-ball,[PLAYER] with his fourth goal of the season.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
Xf1wOo-Jy4g,46,,"A mix up at the back, the defense was made to pay by the flying Ivorian.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
Xf1wOo-Jy4g,67,,[TEAM] have the firepower to hit back as [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,71,,The header in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,72,soccer-ball,[PLAYER] in front of goal sends it over the crossbar.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball is off of the pitch and it's a goal kick for [TEAM].
Xf1wOo-Jy4g,83,,Shut down by the general Rincón.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,86,,Ball in the box.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,88,,What a response.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
Xf1wOo-Jy4g,91,,That is a fantastic finish from [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box, but his effort goes well wide of the right post."
Xf1wOo-Jy4g,95,soccer-ball,He celebrates his birthday two days early with a wonderful goal that gives [TEAM] a two-nil lead here in Turin.,[PLAYER] ([TEAM]) is moving a bit worse after that challenge from [PLAYER] ([TEAM]).
Xf1wOo-Jy4g,114,,[PLAYER] again plays it inside.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Xf1wOo-Jy4g,117,,"Here's [PLAYER], he's got [PLAYER] as well.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xf1wOo-Jy4g,119,,[PLAYER] on his right and [PLAYER] with the save this time.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Xf1wOo-Jy4g,127,,Here is Rincón now.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
Xf1wOo-Jy4g,128,,The long-throw looking for [PLAYER].,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
Xf1wOo-Jy4g,132,,Flicked on.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,137,,"It's fallen to [PLAYER], now [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,142,,[TEAM] back in it.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
Xf1wOo-Jy4g,144,,[PLAYER].,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat."
Xf1wOo-Jy4g,146,soccer-ball,His third goal of the season fired behind [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of the whole situation.
Xf1wOo-Jy4g,153,,It's 1-2 here at the Stadio Grande [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] makes the right call.
Xf1wOo-Jy4g,168,,We're away for the second half.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
Xf1wOo-Jy4g,174,,It's a lazy one.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
Xf1wOo-Jy4g,176,,Ball stripped away legally and [PLAYER] is away over halfway now.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
Xf1wOo-Jy4g,180,,"He's got [PLAYER] with him, also Barillá.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,183,,[PLAYER] cuts inside.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,185,,Gets it to [PLAYER] for his second.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared."
Xf1wOo-Jy4g,188,,It's the crossbar who denies [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,193,,"With that lethal counter-attack, [TEAM] so close to adding to their advantage.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
Xf1wOo-Jy4g,202,,"Another ball, [PLAYER]'s there, boom and another shot, and it's saved again by [PLAYER].",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
Xf1wOo-Jy4g,208,,A double effort from [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
Xf1wOo-Jy4g,211,,[PLAYER] this time to the fore.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Xf1wOo-Jy4g,218,whistle,There is the full-time whistle.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].
Xf1wOo-Jy4g,220,soccer-ball,[TEAM] defeat [TEAM] by two goals to one.,The referee blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal from here.
Xf1wOo-Jy4g,224,,"Their third away victory of the season, interrupting a six-match unbeaten streak of [TEAM] here at the Stadio Grande [TEAM].",The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate to show him a yellow card.
Xrd760HPUo0,0,,"Hello, everyone. This is Steve Banyard with Adam Virgo.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Xrd760HPUo0,3,,Welcome to this afternoon's match between [TEAM] and promoted [TEAM] from the San Siro And here's [PLAYER] Gaudio.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Xrd760HPUo0,20,,"Well, the angled shot across [PLAYER].","[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The ball is out of play. [TEAM] will have a chance to score from a corner."
Xrd760HPUo0,22,,He's got the cap on to protect his eyes from the sun.,"[PLAYER] ([TEAM]) sends a cross into the box, but he fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
Xrd760HPUo0,31,,It's a good little flick-on.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,32,,It's followed up by [PLAYER] who couldn't quite convert.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
Xrd760HPUo0,38,,"Well, it's one of these opportunities that you look and you think, ""How's he missed?"" I think he's worried about running into the post.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
Xrd760HPUo0,58,,[PLAYER] goes galloping through the middle.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,60,,[PLAYER] had come back solidly there for [TEAM].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,65,,And now it's very spread.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,68,,"Sud[PLAYER]nly, the [PLAYER]fen[PLAYER]rs have something to think about.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Xrd760HPUo0,71,,[PLAYER] brings the save from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,84,,[TEAM] get us un[PLAYER]rway for the second half here.,The referee blows his whistle for a foul after [PLAYER] ([TEAM]) brought his opponent down. A free kick is awarded to [TEAM].
Xrd760HPUo0,86,soccer-ball,Goalless with [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Xrd760HPUo0,93,,[PLAYER] wants it early.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,95,,[PLAYER]marco tries to provi[PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,99,,"Sweet turn, [PLAYER], nicely away from [PLAYER] who recovered and atoned very quickly.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,104,,Then he presents it straight here to [PLAYER] who has a pop and stings the fingertips of [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,115,,It's [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,117,,Needs a better angle.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,118,,"Gets a better angle, and it's off the line.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,120,,It's pulled back by [PLAYER] and then nod[PLAYER]d clear by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,132,,[PLAYER] in trouble. Chance here for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,135,,"[TEAM] shut the door, and then they break at the other end cleverly with [PLAYER], who runs into [PLAYER]marco.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,149,,"""Get up,"" says the referee.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,152,,Great hit.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,154,,[PLAYER] away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,156,,[PLAYER] got his angles right.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
Xrd760HPUo0,169,,[PLAYER] and [PLAYER] in the middle.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xrd760HPUo0,172,,[PLAYER] only had one thought in mind.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xrd760HPUo0,182,,"Worth a try. Oh, what a try.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but fails and the ball is out of play. [TEAM] will have a chance to score from a corner."
Xrd760HPUo0,186,,That is phenomenal.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 0:2.
Xrd760HPUo0,190,soccer-ball,The man on loan from [TEAM] scores against [TEAM].,It's time for a substitution. [PLAYER] ([TEAM]) comes on for [PLAYER].
Xrd760HPUo0,206,,Insi[PLAYER] one.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
