game,timestamp,type,anonymized,predicted_res_0
VEe3DFX5fOU,212,,"If it wasn't before, it is now.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VEe3DFX5fOU,217,,"At the Tardini Stadium, [TEAM] have romped a victory over [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
VEe3DFX5fOU,224,soccer-ball,Five goals to one is how it finishes.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VEe3DFX5fOU,227,,Another heavy defeat for [COACH].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VRCoQQ9fLpY,0,,Here are the teams at the [STADIUM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
VRCoQQ9fLpY,3,,"I'm your commentator Andrew Pickering, thanks for joining us for this Saturday evening game in Serie A and [TEAM] fighting for their lives down at the bottom, three points outside of the relegation zone.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
VRCoQQ9fLpY,16,,"We are underway in [TEAM], [TEAM] kick us off in the familiar white kit.",The referee blows his whistle to signal the start of the second half.
VRCoQQ9fLpY,24,,"Plenty forward for [TEAM], six or seven in the box.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
VRCoQQ9fLpY,29,,"It's whipped in with purpose and it's found the head, it would have been something special.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VRCoQQ9fLpY,36,,It was a magnificent effort given the circumstances.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
VRCoQQ9fLpY,48,,"Again, finding the right ball out from the back, [TEAM].","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
VRCoQQ9fLpY,51,,"[PLAYER], two on one now, just looked a little bit hesitant, [PLAYER]'s back there to give his fullback some support.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,58,,Somehow the ball hasn't gone out of play.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,62,corner,[PLAYER] in a corner and it's broken for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,66,,Can he find the right ball?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,67,soccer-ball,"Rolled across, the first real chance of the game and it's thundered straight at the goalkeeper.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,83,,"It's very, very static from [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,85,,Now the cross will come in and there's a man on the end of it and it's found it's way in.,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
VRCoQQ9fLpY,94,,[TEAM] despite their dominance trail at the [STADIUM].,Goal! [PLAYER] ([TEAM]) was first to react to a rebound in the box and he slotted the ball into the back of the net. 0:2.
VRCoQQ9fLpY,101,corner,"A quite brilliant header that got beyond [PLAYER] and [PLAYER] has his first goal for [TEAM], January signing and that small pocket of away fans in the corner, who've had very little to go on so far, suddenly find their team in the lead.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
VRCoQQ9fLpY,123,,"The second half underway, the home side kick us off, looking to get themselves back into this game.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who doesn't seem to have done anything wrong at all."
VRCoQQ9fLpY,133,,"[PLAYER] now, can he deliver the ball?",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
VRCoQQ9fLpY,135,,He can.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
VRCoQQ9fLpY,136,soccer-ball,João Pedro was on the end of it and somehow it's not in the back of the net.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,141,,It's the closest the home side have come.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
VRCoQQ9fLpY,146,,It was a wonderful ball in from [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
VRCoQQ9fLpY,152,,"Plenty forward for [TEAM] and it's going to be won by the captain, it must be bundled home, it is.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,158,soccer-ball,[PLAYER] has got [TEAM] back level and how big a goal will that be in the story of [COACH]'s career at [TEAM]?,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
VRCoQQ9fLpY,171,,"Brilliant header won by [PLAYER], the captain got up, he wanted it more than the defender and [PLAYER] slid it home.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VRCoQQ9fLpY,183,,Race back to win the ball.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation and blows his whistle.
VRCoQQ9fLpY,189,,"[PLAYER]'s ball in, it's good, there's men underneath it, [PLAYER]'s there and the double.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,198,,"His second of the game, [TEAM]'s second of the game and they have the lead and there's not long left.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. It's 1:0.
VRCoQQ9fLpY,209,,Is this the all important win that [COACH] has been looking for?,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick.
VRCoQQ9fLpY,222,,It's all over at the [STADIUM].,[PLAYER] ([TEAM]) is penalised for a foul.
VRCoQQ9fLpY,225,,"A massive three points for [TEAM], an even bigger one for [COACH] and [PLAYER] is the hero.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] has an easy job to see that.
WN8IxjWFvW4,0,,[TEAM] have lost momentum amid three straight defeats but will still be sixth whatever happens this weekend.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
WN8IxjWFvW4,6,,[TEAM] haven't scored in three although victory here could send them into the top half at the midway point of the season.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up. The referee stops play and [TEAM] have a free kick.
WN8IxjWFvW4,15,,"[PLAYER], [PLAYER], [PLAYER] running Faragò.",[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] win a free kick and will be able to apply some pressure on the opposition's defence.
WN8IxjWFvW4,23,,This is [PLAYER] and that's the first effort on target.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,30,,[PLAYER] able to wander inside.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
WN8IxjWFvW4,35,,[PLAYER] Leão.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,38,,It's his cross towards [PLAYER] and it caught the post.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,42,,I think [PLAYER] got a hand to it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
WN8IxjWFvW4,44,,The front two combining really well.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WN8IxjWFvW4,46,soccer-ball,That's the closest we've come to a goal.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
WN8IxjWFvW4,48,,No surprises to see [PLAYER] somehow countering up a looping header.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
WN8IxjWFvW4,56,corner,[PLAYER] with the corner and it's wide in the end.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the box, but the opposition's defence is ready and makes a good clearance."
WN8IxjWFvW4,60,,Leão closing in.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is easily cleared out of danger.
WN8IxjWFvW4,62,,It was flicked on by [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
WN8IxjWFvW4,66,,[TEAM] now going close.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
WN8IxjWFvW4,68,,Lovely flick-on from the captain and [PLAYER] Leão really should have applied the finish.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WN8IxjWFvW4,72,,What a chance that is for the [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
WN8IxjWFvW4,79,,"[PLAYER] with the flick-on, wide it goes from Leão.",The game restarts for the second half.
WN8IxjWFvW4,83,,This is [PLAYER] up against [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,86,,"[PLAYER], off-target.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
WN8IxjWFvW4,90,,[PLAYER] suggesting the better option would have been a cross in towards the back post where he waited with intent.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WN8IxjWFvW4,105,,[TEAM] come forward.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
WN8IxjWFvW4,107,,[PLAYER] thought about coming.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,109,,That's Hernández.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,111,,What a save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,112,,[PLAYER] back to atone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,122,,That's really fired up the home fans.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,126,,"[PLAYER] went into no man's land, Hernández got his head up.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
WN8IxjWFvW4,131,soccer-ball,That was destined for the back of the net.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
WN8IxjWFvW4,135,soccer-ball,Good ball forward. This is [PLAYER] Leão and it loops into the back of the net.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,141,,"Not the cleanest of strikes but inside a minute of the second half, [PLAYER] Leão gives [TEAM] the lead.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
WN8IxjWFvW4,152,,"Disappointment for [PLAYER], really flummoxed and bemused by the flight of the ball.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and stops play to award a free kick to [TEAM].
WN8IxjWFvW4,166,,[PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. The referee points to the corner flag and [TEAM] will have an opportunity to threaten the opposition's goal."
WN8IxjWFvW4,168,,Space for Faragò.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, reacts first of all and unleashes a low shot towards the middle of the net, but [PLAYER] is alert and denies him. The ball is out of play. [TEAM] will have a chance to score from a corner."
WN8IxjWFvW4,170,,That's Hernández.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,172,,João Pedro was all set to apply the finish.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
WN8IxjWFvW4,175,,"Put in by [PLAYER], this is [PLAYER], [PLAYER], [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,184,,Why not?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
WN8IxjWFvW4,186,,Good technique from the Argentine.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
WN8IxjWFvW4,197,,[PLAYER] couldn't win the flick-on.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,199,,This is [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] will have a chance to score from a corner kick."
WN8IxjWFvW4,200,,"[PLAYER], there it is.","Goal - 2:0! [PLAYER] plays a pass into the box and finds [PLAYER] ([TEAM]), who beats the goalkeeper with a first-time shot into the bottom left corner."
WN8IxjWFvW4,204,,"On the first start of his second spell, [PLAYER] once again the difference-maker.",Goal! [PLAYER] ([TEAM]) was in the right place to score from close range after receiving a perfect pass from [PLAYER]. The score is 2:0.
WN8IxjWFvW4,211,,"38 years and 100 days old, the Swede absolutely timeless.",It's time for a substitution. [PLAYER] ([TEAM]) is replaced by [PLAYER] ([TEAM]).
WN8IxjWFvW4,220,,An injection of inspiration from [PLAYER] for [TEAM] mid-season.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WN8IxjWFvW4,225,soccer-ball,He scores on his first start of his second spell.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WN8IxjWFvW4,228,,[PLAYER] Leão broke the deadlock inside a minute of the second period.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WN8IxjWFvW4,231,,Another clean sheet for [PLAYER] and [PLAYER].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WZv2dRXLpug,0,,"It's the 150th [PLAYER]rby della Capitale in Serie A tonight, the 152nd in the top-flight.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
WZv2dRXLpug,10,,"A match that sends tingles down the spines of the citizens of Rome, a match for the rest of the world to devour and savor.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
WZv2dRXLpug,20,,"It's partisan, it's passionate, it is uniquely Rome.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play and [PLAYER] ([TEAM]) comes on.
WZv2dRXLpug,29,,[TEAM] threatening here.,"[PLAYER] ([TEAM]) sends the ball into the box from the corner, but he fails to find any of his teammates. The ball is off of the pitch and it's a goal kick for [TEAM]."
WZv2dRXLpug,31,,"[PLAYER]'s in, he's around [PLAYER] and opens the scoring in 12 minutes.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition defence averts the threat. The ball goes out of play and [TEAM] will have a goal kick."
WZv2dRXLpug,44,,[PLAYER]rby delight for [TEAM] and [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at it all along.
WZv2dRXLpug,51,,No Manolas for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
WZv2dRXLpug,52,,No pace at the back.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to the loose ball and it goes wide of the right post."
WZv2dRXLpug,55,,[PLAYER] can't run.,[PLAYER] ([TEAM]) is off the pitch for an unsporting behaviour. He is replaced by [PLAYER] ([TEAM]).
WZv2dRXLpug,59,,13 minutes play and for 13 seconds the crowd are now marking the first anniversary of the sudden death of Davide Astori.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
WZv2dRXLpug,68,,"He did have a loan spell at [TEAM], four-five years ago.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
WZv2dRXLpug,71,,He wore the number 13 shirt.,[COACH] has decided to substitute [PLAYER] and he is replaced by [PLAYER] ([TEAM]).
WZv2dRXLpug,75,,"This weekend, fans across Italy remember him.",[COACH] decides to make a substitution. [PLAYER] will be replaced by [PLAYER] ([TEAM]).
WZv2dRXLpug,84,,"[PLAYER] being pulled, withstands the pressure.","The referee blows his whistle, [PLAYER] ([TEAM]) is given a yellow card for his foul."
WZv2dRXLpug,87,,Džeko now.,"[PLAYER] ([TEAM]) slaloms his way past challenges, but an opposing player does well to get the ball away. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,88,,It's Džeko and [PLAYER] one-handed away.,The linesman raises his flag for offside before [PLAYER] ([TEAM]) heads on.
WZv2dRXLpug,93,,We'll begin.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
WZv2dRXLpug,100,,Here comes [PLAYER] now for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but he fails. The ball is off of the pitch and it's a goal kick for [TEAM]."
WZv2dRXLpug,102,,What a hit.,"[PLAYER] ([TEAM]) sends a cross into the box, but he fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
WZv2dRXLpug,103,,"Oh, what a hit that was too.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,107,,Super save from [PLAYER].,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play and [TEAM] will have a goal kick."
WZv2dRXLpug,110,,He must put a bit of dip and swerve on this.,Goal! [PLAYER] ([TEAM]) fires the rebound from inside the box into the bottom right corner. The score is 1:0.
WZv2dRXLpug,112,,He cuts across the ball.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will send the ball into the penalty box.
WZv2dRXLpug,114,,"When he first hit it, it looked like it was going to go sailing over.","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, his effort is intercepted by one of the defenders."
WZv2dRXLpug,119,,[PLAYER] near post.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
WZv2dRXLpug,120,,Džeko deeper.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
WZv2dRXLpug,121,,Džeko it is and there it is.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
WZv2dRXLpug,123,,"No, it's not.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,124,,"Goodness me, two of them.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to finish from the rebound and send the ball into the back of the net. 0:2.
WZv2dRXLpug,128,,Who got the final touch here?,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
WZv2dRXLpug,130,,[PLAYER]'s in there.,Goal! [PLAYER] ([TEAM]) fires the rebound into the back of the net from the edge of the box. The score is 2:0.
WZv2dRXLpug,131,,He comes away from the danger area.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
WZv2dRXLpug,137,,Now [PLAYER].,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
WZv2dRXLpug,141,,[PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
WZv2dRXLpug,143,,"That's just one that says, ""Go on, my son, go and attack it."" [PLAYER] goes for it.","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
WZv2dRXLpug,148,,The referee points for the penalty.,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence manages to intercept and clear the danger."
WZv2dRXLpug,157,,"He catches his heels, that's a penalty.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
WZv2dRXLpug,161,,[PLAYER].,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have an opportunity to change the score.
WZv2dRXLpug,163,,"[TEAM]'s star, [TEAM]'s hero, [TEAM]'s talisman, against [PLAYER] and it's 2-0.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
WZv2dRXLpug,176,soccer-ball,A goal that divides a city but a goal that unites a club and it's supporters.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
WZv2dRXLpug,184,,[PLAYER].,"[PLAYER] ([TEAM]) is first to react to the corner kick and heads towards the middle of the goal, but one of the defenders is alert and clears it away."
WZv2dRXLpug,194,soccer-ball,"Milinković-Savić, lovely setup and the best goal of the match is saved for last, [PLAYER].",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
WZv2dRXLpug,202,,It's good combination from [TEAM].,[PLAYER] ([TEAM]) gets to the ball from inside the box after receiving a sweet pass. He takes a shot which goes just over the crossbar.
WZv2dRXLpug,206,,"[PLAYER], the substitute with the finish. I think [PLAYER] probably should save it.",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. [TEAM] win a corner.
WZv2dRXLpug,215,,"It's [PLAYER]. Oh, he's gone.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
WZv2dRXLpug,217,y-card,[PLAYER]'s got a yellow card.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
WZv2dRXLpug,218,,That's his second in the space of a minute.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
WZv2dRXLpug,220,,Off he goes.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
WZv2dRXLpug,225,whistle,That's full-time.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WZv2dRXLpug,227,,"The referee brings the derby to a close and for [TEAM], revenge has never tasted sweeter.",[PLAYER] ([TEAM]) is moving okay again after that injury scare.
Xf1wOo-Jy4g,0,,The Stadio Grande [TEAM] is the venue for this round 12 Serie A match with [TEAM] hosting [TEAM].,"[PLAYER] ([TEAM]) swings in the corner, but one of the defenders out jumps all to meet the ball and puts it out for a corner."
Xf1wOo-Jy4g,6,,I'm Marco Palmieri.,"[PLAYER] ([TEAM]) swings in the corner, but one of the defenders out jumps all to meet the ball and puts it out for a corner."
Xf1wOo-Jy4g,7,,Thanks a lot for your company this afternoon to witness a [TEAM] side growing in confidence.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
Xf1wOo-Jy4g,12,,Unbeaten in six matches and slight favorites against the newly promoted [TEAM] side.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
Xf1wOo-Jy4g,18,,We're away at the Grande Olimpico.,The referee blows his whistle for a foul after [PLAYER] ([TEAM]) overruns the ball. [TEAM] win a free kick and will be able to apply some pressure on the opposition's defence.
Xf1wOo-Jy4g,21,,[TEAM] versus [TEAM].,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
Xf1wOo-Jy4g,23,,Barillá unsuccessful in his attempt to win the aerial challenge.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].
Xf1wOo-Jy4g,27,,"[PLAYER] surprisingly loses the foot race, but he's still there.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,31,corner,[PLAYER] tucks it in at the near corner.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,36,,It's one-nil to [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defence."
Xf1wOo-Jy4g,39,,They've silenced the Olimpico.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 1:0.
Xf1wOo-Jy4g,40,soccer-ball,[PLAYER] with his fourth goal of the season.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Xf1wOo-Jy4g,46,,"A mix up at the back, the defense was made to pay by the flying Ivorian.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
Xf1wOo-Jy4g,67,,[TEAM] have the firepower to hit back as [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Xf1wOo-Jy4g,71,,The header in.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
Xf1wOo-Jy4g,72,soccer-ball,[PLAYER] in front of goal sends it over the crossbar.,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat."
Xf1wOo-Jy4g,83,,Shut down by the general Rincón.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Xf1wOo-Jy4g,86,,Ball in the box.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted by [PLAYER]."
Xf1wOo-Jy4g,88,,What a response.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] makes the right call there. [TEAM] have a free kick from a promising position.
Xf1wOo-Jy4g,91,,That is a fantastic finish from [PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and he makes no mistake from close range. The score is 1:0.
Xf1wOo-Jy4g,95,soccer-ball,He celebrates his birthday two days early with a wonderful goal that gives [TEAM] a two-nil lead here in Turin.,"Goal! [PLAYER] puts the ball on a plate for [PLAYER] ([TEAM]), who taps it into an empty net. He makes it 1:0."
