league,game,half,timestamp,type,anonymized,predicted_res_0
italy_serie-a_2016-2017,2017-05-20 - 21-45 Napoli 4 - 1 Fiorentina,1,602,corner,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger.","[PLAYER] ([TEAM]) swings in a dangerous cross from the resulting corner kick, but none of his teammates manage to outjump the defence."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2762,soccer-ball,"It's in the back of the net! [PLAYER] sprays a pass out to [PLAYER] ([TEAM]), and he has an easy job to slot the ball into an empty net. The score is 3:1.","Goal - 0:1! [PLAYER] laid the ball off to [PLAYER] ([TEAM]), who slots it into the back of the net from close range, leaving the goalkeeper helpless."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2498,substitution,Substitution. [PLAYER] walks off the pitch and [PLAYER] ([TEAM]) comes on as a substitute.,The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2476,y-card,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a heavy challenge.,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2432,,An attempted cross from  [PLAYER] ([TEAM]) is cleared.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opposition's defence deals with his cross comfortably and intercepts it. The referee and one of his assistants signal for a corner kick to [TEAM]."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2244,corner,[PLAYER] ([TEAM]) takes the corner but only sends it into a huddle of the defenders and one of them makes a good clearance.,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2226,,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.,The corner kick from [PLAYER] ([TEAM]) is headed by one of the defenders. The ball goes out of play. [TEAM] will have a chance to score from a corner. The referee and one of the assistants both point at the corner flag.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2137,substitution,"[PLAYER] ([TEAM]) joins the action as a substitute, replacing [PLAYER].",[PLAYER] ([TEAM]) has tested the patience of referee [REFEREE] and goes into the book for dissent.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2108,y-card,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2082,corner,[PLAYER] ([TEAM]) decides to take a short corner instead of crossing into the box.,"[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders reacts superbly to get it clear."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,2064,,"[PLAYER] ([TEAM]) produces a dangerous low pass into the penalty area, but the defence manage to cut it out. [TEAM] will have a chance to score from a corner kick.","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opposition's defence deals with his cross comfortably and intercepts it. The referee and one of his assistants signal for a corner kick to [TEAM]."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1943,,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.,"[PLAYER] ([TEAM]) reacts well to get on the end of a cross from the free kick, but he can't direct his header on target."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1868,y-card,[REFEREE] has issued a yellow card to [PLAYER] ([TEAM]).,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1842,substitution,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].,The referee stops play so that a substitution can be made and [PLAYER] trots off the pitch and is replaced by [PLAYER] ([TEAM]).
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1770,substitution,Substitution. [PLAYER] ([TEAM]) on for [PLAYER].,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1516,soccer-ball,"[PLAYER] ([TEAM]) scores a goal! A perfectly produced cross puts him one-on-one with the goalkeeper and he plants a brilliant header down in the middle of the net, leaving the goalkeeper beaten!","Goal! [PLAYER] ([TEAM]) finds himself some space inside the box to get on the end of a pass from [PLAYER], then sends the ball low into the middle of the net. The score is 1:0."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1396,soccer-ball,Goal! [PLAYER] slips it to [PLAYER] ([TEAM]) on the edge of the box and he finds the top right corner with a great effort. The score is 2:0.,"Goal! [PLAYER] ([TEAM]) finds himself some space inside the box to get on the end of a pass from [PLAYER], then sends the ball into the back of the net. He makes it 0:3."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1284,penalty-missed,[PLAYER] ([TEAM]) fails to convert the penalty kick! His effort hits the left post.,"The resulting corner from [PLAYER] ([TEAM]) is headed straight at [PLAYER], who makes a comfortable save."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1266,,[PLAYER] ([TEAM]) is going to take the penalty!,[PLAYER] ([TEAM]) is going to take the penalty!
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1223,penalty,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. The referee gives a penalty kick to [TEAM]!!,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his shot is blocked by the defender. The ball is out of play. [TEAM] will have a corner kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1155,,"[PLAYER] ([TEAM]) wins the ball after the corner kick and takes a shot from the edge of the box, but it's blocked by one of the defending players.","[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1153,corner,[PLAYER] ([TEAM]) quickly takes the corner kick with a short pass.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1110,,"[PLAYER] ([TEAM]) plays a through ball which would have led to a great opportunity, if it hadn't been stopped by the defence. The ball is out of play and [TEAM] manage to earn a corner.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view of the game and blows his whistle for an infringement. [TEAM] will take a corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,947,y-card,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,848,substitution,The manager has been forced to make a substitution and the injured [PLAYER] leaves the pitch to be replaced by [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,691,injury,Looks like [PLAYER] ([TEAM]) is struggling after picking up a knock. Hopefully he can run it off.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,542,,[PLAYER] ([TEAM]) gets a shot from inside the penalty area and it flies just wide of the left post.,"[PLAYER] ([TEAM]) receives a precise low pass inside the box, controls it and unleashes a shot that goes just wide of the left post."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,476,,[PLAYER] steps in and intercepts a long pass from [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,413,,"[PLAYER] ([TEAM]) had a good opportunity when he latched on to a cross from the wing, but his header wasn't accurate at all and the ball went well over the bar.","[PLAYER] ([TEAM]) whips the ball into the box from the resulting free kick, but it's cleared."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,324,,"A long pass, executed by [PLAYER] ([TEAM]), missed the precision to reach his teammates.","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it. The ball goes out of play. [TEAM] are awarded a corner kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,216,,"Half-chance! [PLAYER] ([TEAM]) plays a pass into the box, but [PLAYER] reacts well to snuff out the attack.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence quickly intercepts the ball. The referee and his assistant both point to the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,152,,[REFEREE] has a clear sight and sees a foul from [PLAYER] ([TEAM]).,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle. [TEAM] have a free kick from the edge of the box.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,57,,"[PLAYER] ([TEAM]) flights in the cross, but the defender is alert and clears to safety.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1,whistle,[REFEREE] blows his whistle and the second half starts.,The players are back out on the pitch following the half-time break and the second half is about to start.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2534,,[PLAYER] ([TEAM]) makes a bad challenge and the referee blows his whistle for a foul.,[REFEREE] blows for a foul after [PLAYER] ([TEAM]) was too aggressive in the battle for the ball.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2456,,[PLAYER] ([TEAM]) carelessly slides into the feet of his opponent and he'll be lucky to avoid punishment. [REFEREE] blows for the foul but keeps his cards in his pocket on this occasion.,[PLAYER] ([TEAM]) brings his opponent down. [REFEREE] has a clear sight of it and blows his whistle for a foul. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2385,,"[PLAYER] ([TEAM]) attempts to find one of his teammates with a fine lofted pass, but the defence reacts well to intercept the effort.","[PLAYER] ([TEAM]) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2332,,"[PLAYER] ([TEAM]) unleashes a shot, but his effort is poor and floats high over the bar.",[PLAYER] ([TEAM]) makes a yard for himself on the edge of the box after an accurate pass and takes a shot that goes just wide of the right post.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2270,,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a set piece.,[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2150,,"[PLAYER] ([TEAM]) has a great chance to score, but he blasts the ball well wide of the left post.",[PLAYER] ([TEAM]) receives a precise low pass inside the penalty area and unleashes a shot which goes just wide of the left post.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2105,,[PLAYER] ([TEAM]) has a goal ruled out for offside!,[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2086,corner,[PLAYER] ([TEAM]) works the corner short instead of sending the ball into the penalty area.,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The linesman makes the right call and signals a goal kick for [TEAM].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2073,,"[PLAYER] ([TEAM]) looks to break free, but an opposing player clears the ball away. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.",[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's blocked. The ball is out of play. [TEAM] win a corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1976,,"Gooal! No wait, it's been ruled out for offside. [PLAYER] ([TEAM]) disagrees, but the linesman is sure about his call.","[PLAYER] ([TEAM]) creates himself some space inside the box and gets on the end of the cross from the free kick. He fires the ball towards the middle of the goal, but [PLAYER] makes a good save to deny him."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1923,,[PLAYER] ([TEAM]) gives away a foul for a clumsy challenge. Referee [REFEREE] saw the whole situation. A free kick has been awarded to [TEAM].,[REFEREE] blows for a foul after [PLAYER] ([TEAM]) was too aggressive in the battle for the ball.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1821,,[PLAYER] ([TEAM]) fails to pick a body out in the box with an over-hit cross to the back post.,"[PLAYER] ([TEAM]) tries to be clever with a lofted cross into the box, but it doesn't quite turn out right for him. The ball goes out of play and [TEAM] will have a goal kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1736,,"[PLAYER] ([TEAM]) meets a cross from  [PLAYER], but he cannot keep his header on target. It goes high over the crossbar.",[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1668,,"[PLAYER] ([TEAM]) picks up a pass and has an effort from the edge of the box, but [PLAYER] gets down to his right to keep it out.","[PLAYER] ([TEAM]) sends a cross into the box, but it's too short for [PLAYER] ([TEAM]), who is waiting inside the box."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1422,soccer-ball,"[PLAYER] takes the resulting free kick and sends the ball into the six-yard box, where [PLAYER] ([TEAM]) has an easy task to slot the ball into the back of the net. 0:0.",[PLAYER] ([TEAM]) will take the responsibility and he is already preparing the ball.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1363,,[REFEREE] blows his whistle and signals a foul after [PLAYER] ([TEAM]) brought his opponent down. [TEAM] have a free kick.,[PLAYER] ([TEAM]) makes a bad challenge and is given a yellow card by the referee. [REFEREE] blows his whistle for a foul and it's a free kick for the home team.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1322,,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it.","[PLAYER] ([TEAM]) whips the ball into the penalty area, but one of the defenders steps in and averts the danger. The ball goes out of play and [TEAM] will have a goal kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1208,,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1137,,"A fine lofted pass into the box, sent by [PLAYER] ([TEAM]), is intercepted by the opposition's defence.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,974,corner,[PLAYER] ([TEAM]) launches an inaccurate corner kick into the penalty area.,"[PLAYER] ([TEAM]) swings in a dangerous cross from the resulting corner kick, but none of his teammates manage to outjump the defence."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,948,,"[PLAYER] ([TEAM]) latches on to a cross from the free kick and attempts to direct a bullet header into the top of the net. [PLAYER] is alert, though, and makes a great save to deny him. [TEAM] will take a corner kick.","The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,873,,"The game is interrupted, a clear handball by [PLAYER] ([TEAM]). It's a free kick to [TEAM], but they probably won't attempt a direct shot on goal from here.","[PLAYER] ([TEAM]) tries his luck from the edge of the box, but sends the ball well wide of the left post."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,832,corner,[PLAYER] ([TEAM]) steps up to send the ball in.,"[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders reacts superbly to get it clear."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,796,corner,The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,751,,[PLAYER] ([TEAM]) takes the ball on and fires in a shot from 22 metres out. [PLAYER] stops the effort which is headed to the roof of the net. The ball is out of play. [TEAM] win a corner kick.,"[PLAYER] ([TEAM]) makes a yard for himself inside the box after an accurate pass, but produces a poor shot. The ball goes a few yards wide of the right post."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,623,,"[PLAYER] ([TEAM]) delivers a crossfield pass, but the ball is cut out before it reaches its intended target.","[PLAYER] ([TEAM]) tries to slide the ball through to a teammate, but it's well blocked by a defender. The ball is off of the pitch and it's a goal kick for [TEAM]."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2757,yr-card,Was it necessary? [PLAYER] ([TEAM]) is shown a second yellow card for dissent and has to leave the pitch. [REFEREE] had no hesitation in issuing a red card!,"[PLAYER] ([TEAM]) sends a cross into the box, but it's too short for any of his teammates."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2750,y-card,"[PLAYER] ([TEAM]) was probably a bit loose with his words to [REFEREE], who decides to show him a yellow.","[PLAYER] ([TEAM]) attempts to find the head of one of his teammates with a cross into the box, but the opposition's defence averts the danger. The linesman points to the corner flag, [TEAM] are going to take it."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2742,,[PLAYER] ([TEAM]) races towards goal but the defender gets back well to make a challenge. The ball is off of the pitch and it's a goal kick for [TEAM].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM].
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2587,,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents.,[PLAYER] ([TEAM]) is penalised after knocking an opponent down. [REFEREE] signals for a free kick.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2500,substitution,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.,The referee stops play so that a substitution can be made and [PLAYER] trots off the pitch and is replaced by [PLAYER] ([TEAM]).
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2450,,"[PLAYER] ([TEAM]) is the one to unleash a good effort towards the bottom right corner. His shot, however, is saved by the goalkeeper. What a save!","[PLAYER] ([TEAM]) receives a precise low pass inside the box, controls the ball and fires a shot towards the middle of the goal, but [PLAYER] is alert and makes a save."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2253,y-card,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2111,,[REFEREE] blows for a foul after [PLAYER] ([TEAM]) was too aggressive in the battle for the ball.,[PLAYER] ([TEAM]) commits a rough challenge and [REFEREE] blows his whistle for a foul. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2066,y-card,[PLAYER] ([TEAM]) commits a foul and is shown a yellow card.,[PLAYER] ([TEAM]) has tested the patience of referee [REFEREE] and goes into the book for a previous foul.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,2025,substitution,It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].,[COACH] prepares a substitution. [PLAYER] will be replaced by [PLAYER] ([TEAM]).
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1983,corner,[PLAYER] ([TEAM]) decides to take a short corner instead of crossing into the box.,[PLAYER] ([TEAM]) looks like he will be the one to try and deliver a quality ball into the penalty box from the corner kick.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1960,,[PLAYER] ([TEAM]) came close to scoring. He connected with a pass inside the box and perhaps should have done better than direct his shot straight at [PLAYER]. It will be a corner kick for [TEAM].,"[PLAYER] ([TEAM]) whips in a corner kick and one of the defenders rises highest to clear the ball to safety. The referee blows his whistle, [TEAM] are awarded a corner kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1912,,"[PLAYER] ([TEAM]) strikes the rebound, but it goes well over the bar.","[PLAYER] ([TEAM]) is left all alone inside the penalty area after receiving a precise pass, but he fails to score. The ball goes out of play. [TEAM] will have a chance to score from a corner kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1909,,"[PLAYER] ([TEAM]) picks up a precise pass deep inside the box, but his strike is saved by the keeper.","[PLAYER] ([TEAM]) tries his luck with a long-range shot from the edge of the box, but it goes well wide of the left post."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1857,,[PLAYER] ([TEAM]) fouls an opponent. At least that's what referee [REFEREE] signals.,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for an infringement. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1758,,"[PLAYER] sprays a pass out to [PLAYER] ([TEAM]), but he produces a poor effort from inside the box which goes high over the bar. The ball goes out of play and [TEAM] will have a goal kick.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to pounce on the rebound inside the box and fire the ball into the bottom left corner. He makes it 1:0.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1706,substitution,Here is a change. [PLAYER] is going off and [COACH] gives the last tactical orders to [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch for [PLAYER].
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1614,y-card,[PLAYER] ([TEAM]) sees a yellow card. He should be more careful because one more challenge like that could result in a red card.,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1504,,"[PLAYER] ([TEAM]) finds himself free inside the box and pulls the trigger, but his effort is brilliantly stopped by one of the defending players.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM].
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1471,substitution,Substitution. [PLAYER] makes his way off the pitch and [PLAYER] ([TEAM]) comes on as his replacement.,[PLAYER] ([TEAM]) commits a foul after unfairly battling his way past an opponent. [REFEREE] had a clear line of sight on it and blows for a foul.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1419,,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him.",[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1356,,"[PLAYER] ([TEAM]) unleashes a powerful shot towards goal from a mid-range free kick, but the ball is blocked by the defensive wall.","The free kick is taken by [PLAYER] ([TEAM]), but ball only goes into the arms of the goalkeeper."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1265,,[PLAYER] ([TEAM]) makes a strong challenge and [REFEREE] blows for a foul. [TEAM] have a free kick from a promising distance.,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1226,,"[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1215,corner,The corner from [PLAYER] ([TEAM]) is cleared away by the defence.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1182,,"[PLAYER] ([TEAM]) strikes the ball towards goal, but it fails to reach the target after being well blocked by one of the defenders. [TEAM] have been awarded a corner kick.","[PLAYER] ([TEAM]) whips a long ball into the box, but it lacks accuracy and is headed away. The linesman makes the right call and [TEAM] will have a corner kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1140,substitution,A substitution has been made. [PLAYER] is replaced by [PLAYER] ([TEAM]).,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1102,corner,Nothing comes of the resulting corner from [PLAYER] ([TEAM]). The defence is alert and manages to cut it out.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1077,,"[PLAYER] ([TEAM]) slaloms his way past challenges, but an opposing player does well to get the ball away. [TEAM] force a corner. They send men into the box.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but he fails to control it and the ball goes out for a goal kick."
